Vehicle No,GeoCluster,Weekday,StopCount,Latitude,Longitude,Address,FirstVisit,LastVisit
30915,2,Tuesday,8,25.4217562125,55.4854137125,"Unnamed Road,Al Jerf Industrial 1,Ajman,United Arab Emirates",2025-06-03 20:07:05,2025-07-15 09:38:00
30915,2,Wednesday,8,25.40087185,55.5058376625,"Jiddah Street,Al Jerf Industrial 2,Ajman,United Arab Emirates",2025-05-14 10:09:50,2025-07-16 09:34:43
30915,3,Friday,1,25.4321466,55.53212,Al Jerf Industrial 1 - Ajman - United Arab Emirates,2025-06-06 21:22:16,2025-06-06 21:22:16
30915,3,Monday,2,25.412943300000002,55.48925665,"Sheikh Ammar Bin Humaid Street,Al Jerf Industrial 1,Ajman,United Arab Emirates",2025-06-16 17:20:06,2025-06-23 09:26:49
30915,3,Saturday,6,25.4076469,55.50678718333333,Al Nuaimia 1 - Ajman - United Arab Emirates,2025-05-17 17:33:10,2025-07-19 09:13:45
30915,3,Sunday,3,25.407589966666666,55.488957199999994,Al Hamidiya 1 - Ajman - United Arab Emirates,2025-06-15 09:36:47,2025-06-29 13:32:00
30915,3,Thursday,5,25.39270062,55.48269328,Ajman - United Arab Emirates,2025-05-15 10:15:39,2025-07-17 09:30:32
30915,3,Tuesday,7,25.40416257142857,55.467589014285714,Al Nakhil 2 - Ajman - United Arab Emirates,2025-06-17 10:07:49,2025-07-15 11:31:38
30915,3,Wednesday,11,25.401255872727276,55.500733290909096,Al Jerf Industrial 1 - Ajman - United Arab Emirates,2025-05-14 10:38:29,2025-07-16 10:19:41
30915,4,Friday,2,25.43218915,55.5348108,"Unnamed Road,Al Jerf Industrial 3,Ajman,United Arab Emirates",2025-06-06 19:20:20,2025-06-06 22:25:25
30915,4,Monday,4,25.41732995,55.517126625,"Unnamed Road,Al Jerf Industrial 1,Ajman,United Arab Emirates",2025-06-09 18:31:05,2025-07-14 19:47:17
30915,4,Saturday,9,25.388999211111113,55.46907775555556,Industrial Area 3 - Sharjah - United Arab Emirates,2025-05-17 09:42:26,2025-07-12 16:18:33
30915,4,Sunday,4,25.396123275,55.471035799999996,Al Muwaihat 3 - Ajman - United Arab Emirates,2025-06-15 11:46:54,2025-07-13 11:48:33
30915,4,Thursday,7,25.401469014285713,55.49032375714286,"187,Munah Street,Ajman,United Arab Emirates",2025-05-15 10:18:39,2025-07-17 14:14:28
30915,4,Tuesday,4,25.41080165,55.469965775,Ajman - United Arab Emirates,2025-06-10 21:27:29,2025-07-15 10:11:52
30915,4,Wednesday,3,25.4141322,55.5482916,Al Jerf Industrial 1 - Ajman - United Arab Emirates,2025-06-25 21:13:07,2025-07-02 21:53:53
30915,5,Friday,1,25.4384033,55.52782,Ajman - United Arab Emirates,2025-06-06 19:27:42,2025-06-06 19:27:42
30915,5,Saturday,7,25.39708164285714,55.50541044285715,Al Rashidiya 1 - Ajman - United Arab Emirates,2025-06-07 16:31:31,2025-07-19 09:21:17
30915,5,Sunday,4,25.396006175,55.475737075,Al Muwaihat 3 - Ajman - United Arab Emirates,2025-06-15 16:58:16,2025-07-06 09:44:25
30915,5,Thursday,5,25.40194564,55.49134862,Al Muwaihat 3 - Ajman - United Arab Emirates,2025-06-19 11:47:03,2025-07-17 09:49:15
30915,5,Tuesday,6,25.404869416666667,55.45999885,Sheikh Rashid Bin Humeed Street Ajman United Arab Emirates,2025-06-17 10:49:58,2025-07-15 13:18:09
30915,5,Wednesday,1,25.39063,55.4656716,Al Rashidiya 1 - Ajman - United Arab Emirates,2025-07-16 10:18:00,2025-07-16 10:18:00
30915,6,Monday,3,25.387542733333333,55.45813883333333,Al Muwaihat 3 - Ajman - United Arab Emirates,2025-06-16 09:25:15,2025-07-07 14:46:57
30915,6,Saturday,4,25.394120375,55.48396285,Al Rashidiya 1 - Ajman - United Arab Emirates,2025-06-14 11:07:55,2025-07-12 10:01:45
30915,6,Sunday,5,25.4071813,55.460864619999995,Al Butain - Ajman - United Arab Emirates,2025-06-15 10:06:43,2025-07-13 18:14:03
30915,6,Thursday,3,25.388976633333332,55.498633833333336,"Unnamed Road,Al Rawda 1,Ajman,United Arab Emirates",2025-06-26 18:11:52,2025-07-17 10:13:23
30915,6,Tuesday,3,25.392334933333334,55.4521072,2 Al Nuaimia - Ajman - United Arab Emirates,2025-07-01 11:26:40,2025-07-15 10:27:04
30915,6,Wednesday,3,25.389261633333334,55.47954716666666,Hamidiya - Ajman - United Arab Emirates,2025-07-02 10:32:36,2025-07-16 10:40:11
30915,7,Monday,1,25.3678416,55.4910416,Al Muwaihat 3 - Ajman - United Arab Emirates,2025-07-07 10:12:37,2025-07-07 10:12:37
30915,7,Saturday,6,25.377040233333332,55.45248051666667,Industrial Area 3 - Sharjah - United Arab Emirates,2025-05-17 10:42:03,2025-07-12 10:13:56
30915,7,Sunday,7,25.404592828571428,55.4612128,"Naeema, Mohammed Salim Bu Khamis Street, Nakheel, Ajman, 40192, United Arab Emirates",2025-06-15 10:19:04,2025-07-13 19:26:05
30915,7,Thursday,5,25.38356594,55.473337619999995,Ajman Industrial 2 - Ajman - United Arab Emirates,2025-06-19 12:08:59,2025-07-17 15:34:35
30915,7,Tuesday,3,25.396242700000002,55.4594622,Al Bustan - Ajman - United Arab Emirates,2025-06-17 11:11:44,2025-06-24 17:39:42
30915,7,Wednesday,1,25.3883816,55.4514666,2 Al Nuaimia - Ajman - United Arab Emirates,2025-07-16 12:46:56,2025-07-16 12:46:56
30915,8,Friday,1,25.4043066,55.50539,Ajman - United Arab Emirates,2025-06-06 19:41:30,2025-06-06 19:41:30
30915,8,Monday,2,25.4199941,55.48529495,Al Rashidiya 3 - Ajman - United Arab Emirates,2025-06-23 21:42:32,2025-06-30 10:14:05
30915,8,Saturday,5,25.3802856,55.4477033,Industrial Area - Sharjah - United Arab Emirates,2025-05-17 10:51:04,2025-07-12 10:22:44
30915,8,Sunday,3,25.406953299999998,55.4805622,Al Rashidiya 1 - Ajman - United Arab Emirates,2025-06-22 11:05:36,2025-07-06 09:59:46
30915,8,Thursday,7,25.39577352857143,55.47064997142858,2 Al Nuaimia - Ajman - United Arab Emirates,2025-06-19 12:21:56,2025-07-17 15:48:02
30915,8,Tuesday,3,25.402423866666666,55.4492172,Ajman - United Arab Emirates,2025-06-17 11:30:00,2025-07-08 11:10:52
30915,8,Wednesday,3,25.395281066666666,55.457804933333335,Ajman - United Arab Emirates,2025-07-09 09:48:15,2025-07-16 14:31:45
30915,9,Friday,1,25.4315316,55.523005,Al Jerf Industrial 1 - Ajman - United Arab Emirates,2025-06-06 20:00:05,2025-06-06 20:00:05
30915,9,Monday,3,25.402514933333332,55.4468261,Ajman - United Arab Emirates,2025-06-16 09:54:00,2025-07-14 10:24:45
30915,9,Saturday,5,25.39672462,55.46474062,Ajman - United Arab Emirates,2025-06-14 10:15:11,2025-07-12 10:27:32
30915,9,Sunday,2,25.41055665,55.437239149999996,Al Owan - Ajman - United Arab Emirates,2025-06-15 10:28:29,2025-06-29 10:11:18
30915,9,Thursday,4,25.39639455,55.4784637,"13,Ajman Industrial 2,Ajman,United Arab Emirates",2025-05-15 11:00:01,2025-07-17 11:15:03
30915,9,Tuesday,2,25.40095915,55.4461058,Al Rashidiya 3 - Ajman - United Arab Emirates,2025-06-17 11:34:01,2025-07-01 11:57:38
30915,9,Wednesday,3,25.3979266,55.490277166666665,Al Muwaihat 3 - Ajman - United Arab Emirates,2025-06-18 12:10:16,2025-07-09 18:18:39
30915,10,Monday,2,25.41268665,55.4433808,Al Bustan - Ajman - United Arab Emirates,2025-06-23 10:17:47,2025-07-14 10:27:00
30915,10,Saturday,5,25.388361940000003,55.478094299999995,Industrial Area - Sharjah - United Arab Emirates,2025-05-17 10:59:11,2025-07-19 09:55:04
30915,10,Sunday,2,25.393088300000002,55.4377075,Al Rashidiya 3 - Ajman - United Arab Emirates,2025-07-06 10:09:05,2025-07-13 10:25:09
30915,10,Thursday,2,25.39523245,55.4509341,Al Rashidiya 3 - Ajman - United Arab Emirates,2025-07-10 11:03:43,2025-07-17 11:24:46
30915,10,Tuesday,4,25.395459975,55.447797025,Al Rashidiya 3 - Ajman - United Arab Emirates,2025-06-17 11:43:51,2025-07-15 15:17:51
30915,10,Wednesday,7,25.400133057142856,55.47572401428572,2 Al Nuaimia - Ajman - United Arab Emirates,2025-06-18 11:35:15,2025-07-16 16:42:37
30915,11,Friday,1,25.4309899,55.5348433,Ajman - United Arab Emirates,2025-06-06 21:03:23,2025-06-06 21:03:23
30915,11,Monday,3,25.400295533333335,55.44523326666666,"8,Al Rashidiya 1,Ajman,United Arab Emirates",2025-06-16 10:11:21,2025-07-07 10:53:45
30915,11,Saturday,6,25.3959516,55.458869666666665,Industrial Area - Sharjah - United Arab Emirates,2025-05-17 11:03:21,2025-07-19 10:04:06
30915,11,Sunday,2,25.3931541,55.4378083,Al Rashidiya 3 - Ajman - United Arab Emirates,2025-07-06 10:19:46,2025-07-13 10:32:54
30915,11,Thursday,3,25.393311066666666,55.4507222,Ajman Industrial 2 - Ajman - United Arab Emirates,2025-05-15 11:06:45,2025-06-26 10:31:26
30915,11,Wednesday,4,25.41851995,55.48760495,Al Owan - Ajman - United Arab Emirates,2025-06-18 20:27:27,2025-07-16 17:17:37
30915,12,Monday,4,25.4005483,55.453459975,Ajman - United Arab Emirates,2025-06-16 10:14:39,2025-07-14 10:34:23
30915,12,Saturday,3,25.3885944,55.46190886666667,"252,Industrial Area 5,Industrial Area 6,Halwan Suburb,Mughaidir Suburb,Industrial Area,Sharjah,United Arab Emirates",2025-05-17 11:13:52,2025-06-21 15:38:31
30915,12,Sunday,2,25.40308745,55.439874950000004,Al Nakhil 1 - Ajman - United Arab Emirates,2025-06-29 10:39:54,2025-07-06 10:26:08
30915,12,Thursday,3,25.390824966666667,55.461900500000006,2 Al Nuaimia - Ajman - United Arab Emirates,2025-06-19 15:59:11,2025-07-17 11:45:24
30915,12,Tuesday,2,25.40192915,55.446028299999995,Al Rashidiya 2 - Ajman - United Arab Emirates,2025-06-24 11:44:48,2025-07-01 12:19:23
30915,12,Wednesday,3,25.389059399999997,55.45170386666667,2 Al Nuaimia - Ajman - United Arab Emirates,2025-06-18 11:54:46,2025-07-09 10:31:59
30915,13,Monday,1,25.4019166,55.4378033,Al Nakhil - Ajman - United Arab Emirates,2025-07-07 11:04:41,2025-07-07 11:04:41
30915,13,Saturday,2,25.38912745,55.47888745,Halwan Suburb - Sharjah - United Arab Emirates,2025-05-17 11:17:05,2025-06-21 19:21:27
30915,13,Sunday,3,25.401976633333334,55.441646066666664,Al Owan - Ajman - United Arab Emirates,2025-06-15 11:19:46,2025-07-06 10:40:15
30915,13,Thursday,2,25.40409665,55.4550308,Al Nuaimia 1 - Ajman - United Arab Emirates,2025-07-03 11:13:49,2025-07-17 12:01:26
30915,13,Tuesday,3,25.399385499999998,55.43808273333334,3 Al Nuaimia - Ajman - United Arab Emirates,2025-06-17 12:02:06,2025-07-15 16:47:16
30915,13,Wednesday,2,25.394295,55.459456599999996,Ajman - United Arab Emirates,2025-07-02 11:31:56,2025-07-16 17:52:17
30915,14,Monday,1,25.3877383,55.4588266,Al Nuaimia 1 - Ajman - United Arab Emirates,2025-06-16 10:40:24,2025-06-16 10:40:24
30915,14,Saturday,3,25.396902733333334,55.469319399999996,"Wasit Square,Al Abar,Al Khezamia,Mughaidir Suburb,Sharjah,United Arab Emirates",2025-05-17 11:20:11,2025-06-28 11:03:37
30915,14,Sunday,3,25.405973266666667,55.4364761,Al Owan - Ajman - United Arab Emirates,2025-06-15 11:28:49,2025-07-13 11:19:06
30915,14,Thursday,2,25.39594415,55.4462183,Al Nakhil - Ajman - United Arab Emirates,2025-06-19 12:48:26,2025-06-26 10:49:58
30915,14,Tuesday,3,25.397265533333336,55.43852883333333,3 Al Nuaimia - Ajman - United Arab Emirates,2025-06-17 12:15:55,2025-07-01 12:36:48
30915,14,Wednesday,3,25.395183266666667,55.4591433,Ajman - United Arab Emirates,2025-07-02 11:38:32,2025-07-16 18:07:10
30915,15,Saturday,4,25.4090087,55.466210375,"Unnamed Road,Al Jerf Industrial 1,Ajman,United Arab Emirates",2025-05-17 11:39:48,2025-07-19 10:42:14
30915,15,Sunday,1,25.3959083,55.4320633,Al Rashidiya 3 - Ajman - United Arab Emirates,2025-07-06 10:58:02,2025-07-06 10:58:02
30915,15,Thursday,3,25.414626600000002,55.47816496666667,Al Rashidiya 1 - Ajman - United Arab Emirates,2025-06-19 22:27:28,2025-07-17 12:07:43
30915,15,Tuesday,2,25.3966358,55.44432245,Ajman - United Arab Emirates,2025-06-24 12:06:24,2025-07-15 17:49:33
30915,15,Wednesday,2,25.40882325,55.494132500000006,"127,Al Nuaimia 1,Ajman,United Arab Emirates",2025-06-18 12:23:12,2025-07-16 18:53:28
30915,16,Monday,1,25.3884966,55.45213,2 Al Nuaimia - Ajman - United Arab Emirates,2025-06-16 10:54:11,2025-06-16 10:54:11
30915,16,Saturday,3,25.411734966666668,55.4732433,"Unnamed Road,Al Jerf Industrial 1,Ajman,United Arab Emirates",2025-05-17 11:55:17,2025-07-05 11:21:32
30915,16,Sunday,4,25.405215375,55.434546624999996,Al Rashidiya 3 - Ajman - United Arab Emirates,2025-06-22 12:00:25,2025-07-13 11:35:49
30915,16,Thursday,4,25.395138275,55.446864125,Al Rashidiya 3 - Ajman - United Arab Emirates,2025-06-19 13:02:14,2025-07-17 12:16:42
30915,16,Tuesday,4,25.39383705,55.4576554,Al Nuaimia 1 - Ajman - United Arab Emirates,2025-06-17 12:43:15,2025-07-15 18:31:31
30915,17,Monday,2,25.4045116,55.4525175,2 Al Nuaimia - Ajman - United Arab Emirates,2025-06-30 11:11:26,2025-07-07 11:44:09
30915,17,Saturday,1,25.3935916,55.4549033,Ajman - United Arab Emirates,2025-06-28 11:29:30,2025-06-28 11:29:30
30915,17,Sunday,1,25.4118883,55.4362266,Al Owan - Ajman - United Arab Emirates,2025-06-29 11:35:29,2025-06-29 11:35:29
30915,17,Tuesday,3,25.405457733333332,55.47549273333333,Al Nuaimia 1 - Ajman - United Arab Emirates,2025-06-17 12:56:49,2025-07-15 19:17:52
30915,17,Wednesday,2,25.397742450000003,55.452304999999996,"127,Al Nuaimia 1,Ajman,United Arab Emirates",2025-06-18 12:30:24,2025-07-02 11:44:52
30915,18,Monday,4,25.39700285,55.4479933,2 Al Nuaimia - Ajman - United Arab Emirates,2025-06-16 11:00:52,2025-07-14 12:48:59
30915,18,Saturday,1,25.4082649,55.4375133,Al Nakhil - Ajman - United Arab Emirates,2025-07-12 11:49:25,2025-07-12 11:49:25
30915,18,Sunday,1,25.4093133,55.4517866,"Nippon, Sheikh Rashid bin Saeed Al Maktoum Street, Free Zone, Ajman, 15468",2025-07-13 12:01:21,2025-07-13 12:01:21
30915,18,Thursday,2,25.39197745,55.453469150000004,3 Al Nuaimia - Ajman - United Arab Emirates,2025-06-19 13:28:08,2025-07-10 11:41:26
30915,18,Tuesday,3,25.397050500000002,55.45320493333333,Ajman - United Arab Emirates,2025-06-17 13:12:32,2025-07-15 13:05:15
30915,18,Wednesday,3,25.39666383333333,55.443796066666664,Al Nuaimia 1 - Ajman - United Arab Emirates,2025-06-18 12:40:14,2025-07-09 11:09:46
30915,19,Monday,2,25.3896283,55.454259949999994,Ajman - United Arab Emirates,2025-06-16 11:18:07,2025-06-30 11:51:51
30915,19,Saturday,2,25.4022583,55.44376665,Al Owan - Ajman - United Arab Emirates,2025-06-21 12:17:09,2025-07-19 10:58:44
30915,19,Sunday,1,25.4011749,55.4517966,"38,Sheikh Rashid Bin Saeed Al Maktoum Street,Ajman,United Arab Emirates",2025-07-13 12:10:25,2025-07-13 12:10:25
30915,19,Thursday,1,25.3917916,55.4320633,3 Al Nuaimia - Ajman - United Arab Emirates,2025-07-03 12:23:06,2025-07-03 12:23:06
30915,19,Tuesday,3,25.401013266666666,55.44747106666667,Al Bustan - Ajman - United Arab Emirates,2025-07-01 13:37:44,2025-07-08 16:10:40
30915,19,Wednesday,2,25.4016333,55.44643495,Al Rashidiya 2 - Ajman - United Arab Emirates,2025-06-18 12:53:24,2025-07-02 12:34:41
30915,20,Monday,3,25.392698300000003,55.45800383333333,Al Rashidiya 1 - Ajman - United Arab Emirates,2025-06-16 11:25:54,2025-06-30 11:52:51
30915,20,Saturday,2,25.41085495,55.443298299999995,Al Owan - Ajman - United Arab Emirates,2025-07-05 11:33:54,2025-07-12 11:56:49
30915,20,Sunday,3,25.401904400000003,55.443962733333336,"10 Street, Bustan, Ajman, 15468, United Arab Emirates",2025-06-15 12:06:34,2025-06-29 12:04:26
30915,20,Thursday,3,25.390732733333333,55.44196663333333,2 Al Nuaimia - Ajman - United Arab Emirates,2025-06-26 11:53:28,2025-07-17 12:58:17
30915,20,Tuesday,2,25.3945916,55.4534516,Al Rashidiya 1 - Ajman - United Arab Emirates,2025-07-08 12:41:28,2025-07-08 16:26:24
30915,21,Monday,3,25.395609399999998,55.45448216666667,Ajman - United Arab Emirates,2025-06-16 11:37:35,2025-06-30 11:56:36
30915,21,Saturday,1,25.412785,55.4427583,Al Nakhil 1 - Ajman - United Arab Emirates,2025-07-05 11:41:51,2025-07-05 11:41:51
30915,21,Sunday,1,25.4038999,55.4438666,"شارع مسقط,Al Rashidiya 3,Ajman,United Arab Emirates",2025-07-13 12:24:58,2025-07-13 12:24:58
30915,21,Thursday,3,25.393902166666667,55.44477773333333,Al Rashidiya 2 - Ajman - United Arab Emirates,2025-06-19 13:43:00,2025-07-17 13:07:11
30915,21,Tuesday,2,25.3923641,55.437172450000006,Ajman - United Arab Emirates,2025-06-24 12:55:43,2025-07-01 14:05:17
30915,21,Wednesday,3,25.399369966666665,55.44352493333333,2 Al Nuaimia - Ajman - United Arab Emirates,2025-06-25 12:16:01,2025-07-09 11:33:04
30915,22,Saturday,4,25.403081625,55.4493908,Ajman - United Arab Emirates,2025-06-14 12:04:33,2025-07-12 12:15:15
30915,22,Sunday,2,25.404490000000003,55.43767495,Al Rumailah - Ajman - United Arab Emirates,2025-06-22 13:12:02,2025-07-13 12:38:59
30915,22,Thursday,3,25.395275499999997,55.45287716666667,Al Rashidiya 2 - Ajman - United Arab Emirates,2025-06-19 13:49:06,2025-07-10 12:24:18
30915,22,Tuesday,2,25.388384950000003,55.45474245,Al Rashidiya 1 - Ajman - United Arab Emirates,2025-06-17 13:43:53,2025-07-08 13:08:11
30915,22,Wednesday,2,25.4068058,55.48827495,"Unnamed Road,Al Jerf Industrial 1,Ajman,United Arab Emirates",2025-06-18 17:00:28,2025-06-25 12:24:42
30915,23,Monday,2,25.38441245,55.4458883,Ajman - United Arab Emirates,2025-06-23 14:05:01,2025-06-30 12:08:31
30915,23,Saturday,1,25.4119749,55.4506133,"1,Al Bustan,Ajman,United Arab Emirates",2025-06-14 12:13:24,2025-06-14 12:13:24
30915,23,Sunday,3,25.4021494,55.44458106666667,Al Rashidiya 2 - Ajman - United Arab Emirates,2025-06-15 12:13:21,2025-07-13 12:52:50
30915,23,Thursday,2,25.3919133,55.44331495,Ajman - United Arab Emirates,2025-06-26 12:16:18,2025-07-17 13:15:16
30915,23,Tuesday,1,25.4009383,55.4478383,Ajman - United Arab Emirates,2025-07-01 14:36:23,2025-07-01 14:36:23
30915,23,Wednesday,3,25.386524933333334,55.45468493333333,Al Nuaimia 1 - Ajman - United Arab Emirates,2025-06-25 12:43:15,2025-07-09 11:39:53
30915,24,Monday,2,25.40256075,55.4417216,Al Rashidiya 3 - Ajman - United Arab Emirates,2025-06-30 12:23:38,2025-07-14 13:59:13
30915,24,Saturday,1,25.4038249,55.4497966,"10 Street, Bustan, Ajman, 15468, United Arab Emirates",2025-06-14 12:25:54,2025-06-14 12:25:54
30915,24,Sunday,1,25.3987166,55.4454033,Al Rashidiya 2 - Ajman - United Arab Emirates,2025-06-15 12:20:04,2025-06-15 12:20:04
30915,24,Thursday,1,25.38151,55.459975,Al Nuaimia 1 - Ajman - United Arab Emirates,2025-06-26 12:25:37,2025-06-26 12:25:37
30915,24,Wednesday,2,25.384788299999997,55.450669149999996,2 Al Nuaimia - Ajman - United Arab Emirates,2025-07-02 13:28:05,2025-07-16 13:19:19
30915,25,Monday,3,25.406481033333336,55.44562273333333,Al Nakhil 1 - Ajman - United Arab Emirates,2025-06-16 12:06:27,2025-07-14 14:13:26
30915,25,Saturday,5,25.39518528,55.45100298,Ajman - United Arab Emirates,2025-06-14 12:33:35,2025-07-19 11:47:44
30915,25,Sunday,1,25.3883933,55.4519166,2 Al Nuaimia - Ajman - United Arab Emirates,2025-07-13 13:06:08,2025-07-13 13:06:08
30915,25,Thursday,2,25.40699415,55.46314745,Ajman - United Arab Emirates,2025-07-03 12:46:56,2025-07-10 12:43:07
30915,25,Tuesday,2,25.3968216,55.44236575,Al Rumailah - Ajman - United Arab Emirates,2025-06-24 13:32:22,2025-07-01 14:53:19
30915,26,Monday,1,25.4126566,55.4421216,Al Nakhil 1 - Ajman - United Arab Emirates,2025-06-16 12:09:39,2025-06-16 12:09:39
30915,26,Saturday,2,25.396982450000003,55.440558249999995,Al Rashidiya 3 - Ajman - United Arab Emirates,2025-07-12 12:23:51,2025-07-19 12:02:26
30915,26,Sunday,2,25.40821245,55.45129915,"Naeema, Mohammed Salim Bu Khamis Street, Nakheel, Ajman, 40192, United Arab Emirates",2025-06-22 14:01:02,2025-07-06 12:58:14
30915,26,Thursday,2,25.389557449999998,55.4541883,"شارع أبو ذر الغفاري,Al Nuaimia 1,Ajman,United Arab Emirates",2025-06-26 12:46:00,2025-07-03 13:08:42
30915,26,Wednesday,1,25.38925,55.4493149,2 Al Nuaimia - Ajman - United Arab Emirates,2025-07-09 11:51:47,2025-07-09 11:51:47
30915,27,Monday,2,25.39008245,55.44245995,3 Al Nuaimia - Ajman - United Arab Emirates,2025-06-30 12:35:08,2025-07-07 13:50:14
30915,27,Saturday,3,25.394480533333336,55.4448672,Al Rashidiya 2 - Ajman - United Arab Emirates,2025-06-14 12:48:08,2025-07-19 12:09:04
30915,27,Sunday,1,25.3967383,55.4487966,Al Rashidiya 2 - Ajman - United Arab Emirates,2025-06-29 13:05:19,2025-06-29 13:05:19
30915,27,Thursday,3,25.397687166666667,55.44833716666667,3 Al Nuaimia - Ajman - United Arab Emirates,2025-06-19 14:15:17,2025-07-17 13:39:10
30915,27,Tuesday,3,25.397941066666665,55.46779826666667,Al Rawda 2 - Ajman - United Arab Emirates,2025-06-17 16:58:09,2025-07-01 14:58:51
30915,27,Wednesday,3,25.387884966666665,55.44789496666667,3 Al Nuaimia - Ajman - United Arab Emirates,2025-06-25 13:25:21,2025-07-16 13:45:19
30915,28,Monday,2,25.397949099999998,55.4504716,Ajman - United Arab Emirates,2025-06-23 14:37:36,2025-07-14 14:47:56
30915,28,Saturday,1,25.4054,55.4313633,Al Rumailah - Ajman - United Arab Emirates,2025-07-19 12:13:56,2025-07-19 12:13:56
30915,28,Sunday,2,25.4069008,55.44545745,Al Bustan - Ajman - United Arab Emirates,2025-06-22 14:15:32,2025-06-29 13:18:43
30915,28,Thursday,1,25.379395,55.4547483,Al Nuaimia 1 - Ajman - United Arab Emirates,2025-06-19 14:40:55,2025-06-19 14:40:55
30915,28,Tuesday,1,25.3978383,55.5047033,Ajman - United Arab Emirates,2025-06-17 17:07:55,2025-06-17 17:07:55
30915,28,Wednesday,1,25.3889866,55.450325,2 Al Nuaimia - Ajman - United Arab Emirates,2025-07-09 12:10:55,2025-07-09 12:10:55
30915,29,Monday,2,25.3845783,55.515357449999996,"Sheikh Maktoum Bin Rashid Street,Ajman,United Arab Emirates",2025-06-23 15:05:14,2025-07-14 14:56:41
30915,29,Saturday,1,25.3832949,55.4598116,"127,Al Nuaimia 1,Ajman,United Arab Emirates",2025-06-28 13:04:52,2025-06-28 13:04:52
30915,29,Sunday,3,25.39828993333333,55.448274966666666,3 Al Nuaimia - Ajman - United Arab Emirates,2025-06-15 12:56:41,2025-07-13 13:21:07
30915,29,Thursday,1,25.4110466,55.4762916,"Ali Bin Abi Talib Street,الصفيا,Ajman,United Arab Emirates",2025-07-10 13:00:01,2025-07-10 13:00:01
30915,29,Tuesday,2,25.397254099999998,55.4529708,Al Nuaimia 1 - Ajman - United Arab Emirates,2025-06-17 17:19:39,2025-06-24 13:57:24
30915,29,Wednesday,2,25.3835966,55.4516358,2 Al Nuaimia - Ajman - United Arab Emirates,2025-07-02 14:30:41,2025-07-16 13:58:58
30915,30,Monday,2,25.3906883,55.455279149999996,Ajman - United Arab Emirates,2025-07-07 14:31:14,2025-07-14 15:06:24
30915,30,Saturday,2,25.4038666,55.481219949999996,"Sheikh Maktoum Bin Rashid Street,Al Rawda 1,Ajman,United Arab Emirates",2025-06-14 16:23:42,2025-07-19 12:37:59
30915,30,Sunday,3,25.398186066666668,55.45062383333334,Al Rumailah - Ajman - United Arab Emirates,2025-06-22 14:46:48,2025-07-13 13:26:09
30915,30,Thursday,3,25.398103300000002,55.44690773333334,31 Al Bustan Ajman United Arab Emirates,2025-06-26 13:43:26,2025-07-10 13:29:43
